index,id,incognito,browser_id,visit_id,old_request_url,old_request_id,new_request_url,new_request_id,extension_session_uuid,event_ordinal,window_id,tab_id,frame_id,response_status,response_status_text,headers,time_stamp
10,11,0,72313027,2904645121675998,https://www.ncl.com/sites/default/files/747x550-fun-sun-beach-cruise-vacation_0.jpg,118,https://www.ncl.com/sites/default/files/747x550-fun-sun-beach-cruise-vacation_0.jpg,,6b8a7e42-c633-420e-9d2c-fc4e638589c4,870,1,1,0,0,,[],2021-07-12T09:37:47.854Z
11,12,0,72313027,2904645121675998,https://tags.tiqcdn.com/utag/ncl/main/prod/utag.js,120,https://tags.tiqcdn.com/utag/ncl/main/prod/utag.js,,6b8a7e42-c633-420e-9d2c-fc4e638589c4,874,1,1,0,0,,[],2021-07-12T09:37:47.903Z
12,13,0,72313027,2904645121675998,https://www.ncl.com/-eDFOSF4hpLSSxc7u8z989aEBsA/5tEXQb6fk7h1/fUEcPjI/TT/sAWFkdHUc,121,https://www.ncl.com/-eDFOSF4hpLSSxc7u8z989aEBsA/5tEXQb6fk7h1/fUEcPjI/TT/sAWFkdHUc,,6b8a7e42-c633-420e-9d2c-fc4e638589c4,951,1,1,0,0,,[],2021-07-12T09:37:48.842Z
13,14,0,72313027,2904645121675998,https://tags.tiqcdn.com/utag/ncl/main/prod/utag.244.js?utv=ut4.45.202107091429,122,https://tags.tiqcdn.com/utag/ncl/main/prod/utag.244.js?utv=ut4.45.202107091429,,6b8a7e42-c633-420e-9d2c-fc4e638589c4,1044,1,1,0,0,,[],2021-07-12T09:37:49.897Z
14,15,0,72313027,2904645121675998,https://tags.tiqcdn.com/utag/ncl/main/prod/utag.4.js?utv=ut4.45.202008121951,123,https://tags.tiqcdn.com/utag/ncl/main/prod/utag.4.js?utv=ut4.45.202008121951,,6b8a7e42-c633-420e-9d2c-fc4e638589c4,1045,1,1,0,0,,[],2021-07-12T09:37:49.897Z
15,16,0,72313027,2904645121675998,https://tags.tiqcdn.com/utag/ncl/main/prod/utag.39.js?utv=ut4.45.202008121951,124,https://tags.tiqcdn.com/utag/ncl/main/prod/utag.39.js?utv=ut4.45.202008121951,,6b8a7e42-c633-420e-9d2c-fc4e638589c4,1046,1,1,0,0,,[],2021-07-12T09:37:49.897Z
16,17,0,72313027,2904645121675998,https://tags.tiqcdn.com/utag/ncl/main/prod/utag.81.js?utv=ut4.45.202008121951,125,https://tags.tiqcdn.com/utag/ncl/main/prod/utag.81.js?utv=ut4.45.202008121951,,6b8a7e42-c633-420e-9d2c-fc4e638589c4,1047,1,1,0,0,,[],2021-07-12T09:37:49.897Z
17,18,0,72313027,2904645121675998,https://tags.tiqcdn.com/utag/ncl/main/prod/utag.84.js?utv=ut4.45.202008121951,126,https://tags.tiqcdn.com/utag/ncl/main/prod/utag.84.js?utv=ut4.45.202008121951,,6b8a7e42-c633-420e-9d2c-fc4e638589c4,1048,1,1,0,0,,[],2021-07-12T09:37:49.897Z
18,19,0,72313027,2904645121675998,https://tags.tiqcdn.com/utag/ncl/main/prod/utag.78.js?utv=ut4.45.202105170552,127,https://tags.tiqcdn.com/utag/ncl/main/prod/utag.78.js?utv=ut4.45.202105170552,,6b8a7e42-c633-420e-9d2c-fc4e638589c4,1049,1,1,0,0,,[],2021-07-12T09:37:49.898Z
19,20,0,72313027,2904645121675998,https://tags.tiqcdn.com/utag/ncl/main/prod/utag.197.js?utv=ut4.45.202008121951,128,https://tags.tiqcdn.com/utag/ncl/main/prod/utag.197.js?utv=ut4.45.202008121951,,6b8a7e42-c633-420e-9d2c-fc4e638589c4,1050,1,1,0,0,,[],2021-07-12T09:37:49.898Z
20,21,0,72313027,2904645121675998,https://tags.tiqcdn.com/utag/ncl/main/prod/utag.245.js?utv=ut4.45.202008121951,129,https://tags.tiqcdn.com/utag/ncl/main/prod/utag.245.js?utv=ut4.45.202008121951,,6b8a7e42-c633-420e-9d2c-fc4e638589c4,1051,1,1,0,0,,[],2021-07-12T09:37:49.898Z
21,22,0,72313027,2904645121675998,https://tags.tiqcdn.com/utag/ncl/main/prod/utag.260.js?utv=ut4.45.202106081501,130,https://tags.tiqcdn.com/utag/ncl/main/prod/utag.260.js?utv=ut4.45.202106081501,,6b8a7e42-c633-420e-9d2c-fc4e638589c4,1052,1,1,0,0,,[],2021-07-12T09:37:49.898Z
22,23,0,72313027,2904645121675998,https://tags.tiqcdn.com/utag/ncl/main/prod/utag.285.js?utv=ut4.45.202009221910,131,https://tags.tiqcdn.com/utag/ncl/main/prod/utag.285.js?utv=ut4.45.202009221910,,6b8a7e42-c633-420e-9d2c-fc4e638589c4,1053,1,1,0,0,,[],2021-07-12T09:37:49.898Z
23,24,0,72313027,2904645121675998,https://tags.tiqcdn.com/utag/ncl/main/prod/utag.351.js?utv=ut4.45.202008121951,132,https://tags.tiqcdn.com/utag/ncl/main/prod/utag.351.js?utv=ut4.45.202008121951,,6b8a7e42-c633-420e-9d2c-fc4e638589c4,1054,1,1,0,0,,[],2021-07-12T09:37:49.936Z
24,25,0,72313027,2904645121675998,https://tags.tiqcdn.com/utag/ncl/main/prod/utag.357.js?utv=ut4.45.202010211543,133,https://tags.tiqcdn.com/utag/ncl/main/prod/utag.357.js?utv=ut4.45.202010211543,,6b8a7e42-c633-420e-9d2c-fc4e638589c4,1055,1,1,0,0,,[],2021-07-12T09:37:49.937Z
25,26,0,72313027,2904645121675998,https://tags.tiqcdn.com/utag/ncl/main/prod/utag.389.js?utv=ut4.45.202008121951,134,https://tags.tiqcdn.com/utag/ncl/main/prod/utag.389.js?utv=ut4.45.202008121951,,6b8a7e42-c633-420e-9d2c-fc4e638589c4,1056,1,1,0,0,,[],2021-07-12T09:37:49.937Z
26,27,0,72313027,2904645121675998,https://tags.tiqcdn.com/utag/ncl/main/prod/utag.401.js?utv=ut4.45.202103031654,135,https://tags.tiqcdn.com/utag/ncl/main/prod/utag.401.js?utv=ut4.45.202103031654,,6b8a7e42-c633-420e-9d2c-fc4e638589c4,1057,1,1,0,0,,[],2021-07-12T09:37:49.937Z
27,28,0,72313027,2904645121675998,https://tags.tiqcdn.com/utag/ncl/main/prod/utag.403.js?utv=ut4.45.202011191418,136,https://tags.tiqcdn.com/utag/ncl/main/prod/utag.403.js?utv=ut4.45.202011191418,,6b8a7e42-c633-420e-9d2c-fc4e638589c4,1069,1,1,0,0,,[],2021-07-12T09:37:50.307Z
28,29,0,72313027,2904645121675998,https://tags.tiqcdn.com/utag/ncl/main/prod/utag.404.js?utv=ut4.45.202008121951,137,https://tags.tiqcdn.com/utag/ncl/main/prod/utag.404.js?utv=ut4.45.202008121951,,6b8a7e42-c633-420e-9d2c-fc4e638589c4,1070,1,1,0,0,,[],2021-07-12T09:37:50.308Z
29,30,0,72313027,2904645121675998,https://tags.tiqcdn.com/utag/ncl/main/prod/utag.405.js?utv=ut4.45.202008121951,138,https://tags.tiqcdn.com/utag/ncl/main/prod/utag.405.js?utv=ut4.45.202008121951,,6b8a7e42-c633-420e-9d2c-fc4e638589c4,1071,1,1,0,0,,[],2021-07-12T09:37:50.308Z
30,31,0,72313027,2904645121675998,https://tags.tiqcdn.com/utag/ncl/main/prod/utag.431.js?utv=ut4.45.202009162117,139,https://tags.tiqcdn.com/utag/ncl/main/prod/utag.431.js?utv=ut4.45.202009162117,,6b8a7e42-c633-420e-9d2c-fc4e638589c4,1072,1,1,0,0,,[],2021-07-12T09:37:50.308Z
31,32,0,72313027,2904645121675998,https://tags.tiqcdn.com/utag/ncl/main/prod/utag.439.js?utv=ut4.45.202008121951,140,https://tags.tiqcdn.com/utag/ncl/main/prod/utag.439.js?utv=ut4.45.202008121951,,6b8a7e42-c633-420e-9d2c-fc4e638589c4,1073,1,1,0,0,,[],2021-07-12T09:37:50.308Z
32,33,0,72313027,2904645121675998,https://tags.tiqcdn.com/utag/ncl/main/prod/utag.445.js?utv=ut4.45.202010191546,141,https://tags.tiqcdn.com/utag/ncl/main/prod/utag.445.js?utv=ut4.45.202010191546,,6b8a7e42-c633-420e-9d2c-fc4e638589c4,1074,1,1,0,0,,[],2021-07-12T09:37:50.309Z
33,34,0,72313027,2904645121675998,https://tags.tiqcdn.com/utag/ncl/main/prod/utag.448.js?utv=ut4.45.202010191546,142,https://tags.tiqcdn.com/utag/ncl/main/prod/utag.448.js?utv=ut4.45.202010191546,,6b8a7e42-c633-420e-9d2c-fc4e638589c4,1075,1,1,0,0,,[],2021-07-12T09:37:50.309Z
34,35,0,72313027,2904645121675998,https://www.google-analytics.com/analytics.js,143,https://www.google-analytics.com/analytics.js,,6b8a7e42-c633-420e-9d2c-fc4e638589c4,1127,1,1,0,0,,[],2021-07-12T09:37:51.103Z
35,36,0,72313027,2904645121675998,https://norwegiancruiseline.112.2o7.net/b/ss/nclncbeprod/1/JS-2.8.2/s31037776233832?AQB=1&ndh=1&pf=1&t=12%2F6%2F2021%204%3A37%3A50%201%20300&fid=461566D4B3AEFC42-30707F4D78E114AC&ce=UTF-8&ns=norwegiancruiseline&pageName=home&g=https%3A%2F%2Fwww.ncl.com%2F&cc=USD&server=www.ncl.com&events=event103&c2=%2F&c20=Weekday%20%3A%20Monday%20%3A%205%3A30AM&c21=home&v31=Weekday%20%3A%20Monday%20%3A%205%3A30AM&c46=New&v46=New&c48=Drupal&v71=us%20%7C%20en&c75=pdt_sl_SHIPPRIMA%7Cna_sl_rtsfromfl%7Cpdt_sl_SAILSAFEVAC%7Cpro_sl_2for1deposits&v76=true&v93=pdt_sl_SHIPPRIMA%7Cna_sl_rtsfromfl%7Cpdt_sl_SAILSAFEVAC%7Cpro_sl_2for1deposits&v120=true&v141=%3A&s=1366x768&c=24&j=1.6&v=N&k=Y&bw=450&bh=582&AQE=1,144,https://norwegiancruiseline.112.2o7.net/b/ss/nclncbeprod/1/JS-2.8.2/s31037776233832?AQB=1&ndh=1&pf=1&t=12%2F6%2F2021%204%3A37%3A50%201%20300&fid=461566D4B3AEFC42-30707F4D78E114AC&ce=UTF-8&ns=norwegiancruiseline&pageName=home&g=https%3A%2F%2Fwww.ncl.com%2F&cc=USD&server=www.ncl.com&events=event103&c2=%2F&c20=Weekday%20%3A%20Monday%20%3A%205%3A30AM&c21=home&v31=Weekday%20%3A%20Monday%20%3A%205%3A30AM&c46=New&v46=New&c48=Drupal&v71=us%20%7C%20en&c75=pdt_sl_SHIPPRIMA%7Cna_sl_rtsfromfl%7Cpdt_sl_SAILSAFEVAC%7Cpro_sl_2for1deposits&v76=true&v93=pdt_sl_SHIPPRIMA%7Cna_sl_rtsfromfl%7Cpdt_sl_SAILSAFEVAC%7Cpro_sl_2for1deposits&v120=true&v141=%3A&s=1366x768&c=24&j=1.6&v=N&k=Y&bw=450&bh=582&AQE=1,,6b8a7e42-c633-420e-9d2c-fc4e638589c4,1129,1,1,0,0,,[],2021-07-12T09:37:51.118Z
36,37,0,72313027,2904645121675998,https://platform.twitter.com/oct.js,145,https://platform.twitter.com/oct.js,,6b8a7e42-c633-420e-9d2c-fc4e638589c4,1133,1,1,0,0,,[],2021-07-12T09:37:51.319Z
37,38,0,72313027,2904645121675998,https://bat.bing.com/bat.js,146,https://bat.bing.com/bat.js,,6b8a7e42-c633-420e-9d2c-fc4e638589c4,1135,1,1,0,0,,[],2021-07-12T09:37:51.391Z
38,39,0,72313027,2904645121675998,https://js.adsrvr.org/up_loader.1.1.0.js,147,https://js.adsrvr.org/up_loader.1.1.0.js,,6b8a7e42-c633-420e-9d2c-fc4e638589c4,1137,1,1,0,0,,[],2021-07-12T09:37:51.453Z
39,40,0,72313027,2904645121675998,https://www.googletagmanager.com/gtm.js?id=GTM-TM94GFD&l=dataLayer,148,https://www.googletagmanager.com/gtm.js?id=GTM-TM94GFD&l=dataLayer,,6b8a7e42-c633-420e-9d2c-fc4e638589c4,1139,1,1,0,0,,[],2021-07-12T09:37:51.536Z
40,41,0,72313027,2904645121675998,https://cdn.datasteam.io/js/D2D8E4A6591C7B.js,149,https://cdn.datasteam.io/js/D2D8E4A6591C7B.js,,6b8a7e42-c633-420e-9d2c-fc4e638589c4,1141,1,1,0,0,,[],2021-07-12T09:37:51.600Z
41,42,0,72313027,2904645121675998,https://uqddyyxa.micpn.com/p/js/1.js,150,https://uqddyyxa.micpn.com/p/js/1.js,,6b8a7e42-c633-420e-9d2c-fc4e638589c4,1143,1,1,0,0,,[],2021-07-12T09:37:51.668Z
42,43,0,72313027,2904645121675998,https://static.hotjar.com/c/hotjar-1207708.js?sv=6,151,https://static.hotjar.com/c/hotjar-1207708.js?sv=6,,6b8a7e42-c633-420e-9d2c-fc4e638589c4,1146,1,1,0,0,,[],2021-07-12T09:37:51.714Z
43,44,0,72313027,2904645121675998,https://universal.iperceptions.com/wrapper.js,152,https://universal.iperceptions.com/wrapper.js,,6b8a7e42-c633-420e-9d2c-fc4e638589c4,1147,1,1,0,0,,[],2021-07-12T09:37:51.714Z
44,45,0,72313027,2904645121675998,https://www.googletagmanager.com/gtag/js?id=AW-701488714,154,https://www.googletagmanager.com/gtag/js?id=AW-701488714,,6b8a7e42-c633-420e-9d2c-fc4e638589c4,1156,1,1,0,0,,[],2021-07-12T09:37:52.036Z
45,46,0,72313027,2904645121675998,https://connect.facebook.net/en_US/fbevents.js,155,https://connect.facebook.net/en_US/fbevents.js,,6b8a7e42-c633-420e-9d2c-fc4e638589c4,1157,1,1,0,0,,[],2021-07-12T09:37:52.036Z
46,47,0,72313027,2904645121675998,https://pt.ispot.tv/v2/TC-3533-1.gif?app=web&type=visit,156,https://pt.ispot.tv/v2/TC-3533-1.gif?app=web&type=visit,,6b8a7e42-c633-420e-9d2c-fc4e638589c4,1158,1,1,0,0,,[],2021-07-12T09:37:52.036Z
47,48,0,72313027,2904645121675998,https://s.pinimg.com/ct/core.js,157,https://s.pinimg.com/ct/core.js,,6b8a7e42-c633-420e-9d2c-fc4e638589c4,1160,1,1,0,0,,[],2021-07-12T09:37:52.094Z
48,49,0,72313027,2904645121675998,https://login.dotomi.com/ucm/UCMController?dtm_com=28&dtm_fid=101&dtm_cid=3139&dtm_cmagic=e8bf0f&dtm_format=5&cli_promo_id=1&dtmc_department=home&dtmc_category=home&dtmc_ref=&dtmc_loc=https%3A//www.ncl.com/&dtm_user_token=,153,https://login-ds.dotomi.com/ucm/UCMController?dtm_com=28&dtm_fid=101&dtm_cid=3139&dtm_cmagic=e8bf0f&dtm_format=5&cli_promo_id=1&dtmc_department=home&dtmc_category=home&dtmc_loc=https%3A%2F%2Fwww.ncl.com%2F&dtm_form_uid=154506077232075693&dtm_user_ip=173.27.3.190&dtm_user_agent=Mozilla%2F5.0+%28Android+11%3B+Mobile%3B+rv%3A68.0%29+Gecko%2F68.0+Firefox%2F89.0&dtm_referrer=https%3A%2F%2Fwww.ncl.com%2F&tcflag=true,,6b8a7e42-c633-420e-9d2c-fc4e638589c4,1235,1,1,2147483654,302,HTTP/2.0 302 Found,"[[""server"",""nginx""],[""date"",""Mon, 12 Jul 2021 09:37:52 GMT""],[""content-length"",""0""],[""set-cookie"",""DotomiTest=Test; Expires=Mon, 12 Jul 2021 10:07:52 GMT; Path=/; Domain=.dotomi.com; Secure; SameSite=None;\nDotomiTestSession=TestSession; Expires=Mon, 12 Jul 2021 09:37:51 GMT; Path=/; Domain=.dotomi.com; Secure; SameSite=None;""],[""cache-control"",""no-cache, private, max-age=0, no-store""],[""expires"",""0""],[""pragma"",""no-cache""],[""p3p"",""policyref=\""/w3c/p3p.xml\"", CP=\""NOI DSP NID OUR STP\""""],[""location"",""https://login-ds.dotomi.com/ucm/UCMController?dtm_com=28&dtm_fid=101&dtm_cid=3139&dtm_cmagic=e8bf0f&dtm_format=5&cli_promo_id=1&dtmc_department=home&dtmc_category=home&dtmc_loc=https%3A%2F%2Fwww.ncl.com%2F&dtm_form_uid=154506077232075693&dtm_user_ip=173.27.3.190&dtm_user_agent=Mozilla%2F5.0+%28Android+11%3B+Mobile%3B+rv%3A68.0%29+Gecko%2F68.0+Firefox%2F89.0&dtm_referrer=https%3A%2F%2Fwww.ncl.com%2F&tcflag=true""],[""X-Firefox-Spdy"",""h2""]]",2021-07-12T09:37:52.338Z
49,50,0,72313027,2904645121675998,https://sc-static.net/scevent.min.js,159,https://sc-static.net/scevent.min.js,,6b8a7e42-c633-420e-9d2c-fc4e638589c4,1252,1,1,0,0,,[],2021-07-12T09:37:53.081Z
50,51,0,72313027,2904645121675998,https://tags.tiqcdn.com/utag/tiqapp/utag.v.js?a=ncl/main/202107091429&nocookie=1,160,https://tags.tiqcdn.com/utag/tiqapp/utag.v.js?a=ncl/main/202107091429&nocookie=1,,6b8a7e42-c633-420e-9d2c-fc4e638589c4,1253,1,1,0,0,,[],2021-07-12T09:37:53.081Z
51,52,0,72313027,2904645121675998,https://platform.twitter.com/oct.js,161,https://platform.twitter.com/oct.js,,6b8a7e42-c633-420e-9d2c-fc4e638589c4,1254,1,1,0,0,,[],2021-07-12T09:37:53.081Z
52,53,0,72313027,2904645121675998,https://bat.bing.com/bat.js,162,https://bat.bing.com/bat.js,,6b8a7e42-c633-420e-9d2c-fc4e638589c4,1255,1,1,0,0,,[],2021-07-12T09:37:53.082Z
53,54,0,72313027,2904645121675998,https://cdn.datasteam.io/js/D2D8E4A6591C7B.js,163,https://cdn.datasteam.io/js/D2D8E4A6591C7B.js,,6b8a7e42-c633-420e-9d2c-fc4e638589c4,1256,1,1,0,0,,[],2021-07-12T09:37:53.082Z
54,55,0,72313027,2904645121675998,https://universal.iperceptions.com/wrapper.js,165,https://universal.iperceptions.com/wrapper.js,,6b8a7e42-c633-420e-9d2c-fc4e638589c4,1257,1,1,0,0,,[],2021-07-12T09:37:53.082Z
55,56,0,72313027,2904645121675998,https://js.adsrvr.org/up_loader.1.1.0.js,166,https://js.adsrvr.org/up_loader.1.1.0.js,,6b8a7e42-c633-420e-9d2c-fc4e638589c4,1258,1,1,0,0,,[],2021-07-12T09:37:53.082Z
56,57,0,72313027,2904645121675998,https://www.googletagmanager.com/gtm.js?id=GTM-TM94GFD&l=dataLayer,164,https://www.googletagmanager.com/gtm.js?id=GTM-TM94GFD&l=dataLayer,,6b8a7e42-c633-420e-9d2c-fc4e638589c4,1259,1,1,0,0,,[],2021-07-12T09:37:53.082Z
