index,id,incognito,browser_id,visit_id,extension_session_uuid,process_id,window_id,tab_id,tab_opener_tab_id,frame_id,parent_frame_id,window_width,window_height,window_type,tab_width,tab_height,tab_cookie_store_id,uuid,url,transition_qualifiers,transition_type,before_navigate_event_ordinal,before_navigate_time_stamp,committed_event_ordinal,committed_time_stamp
0,,0,718011058,3440779644236795,4cd3ee81-0a00-49bf-9a96-90f307a91abb,,1,1,,0,-1.0,450,667,normal,450,582,firefox-default,87f0b30b-5b6e-4576-bfe5-05ca6989c102,https://www.ncl.com/,"[""server_redirect""]",link,0.0,2021-07-14T05:22:49.982Z,18,2021-07-14T05:22:51.521Z
1,,0,718011058,3440779644236795,4cd3ee81-0a00-49bf-9a96-90f307a91abb,,1,1,,2147483649,0.0,450,667,normal,450,582,firefox-default,d4a62066-d542-4beb-ab34-10a51fde0647,about:blank,[],auto_subframe,150.0,2021-07-14T05:22:56.977Z,151,2021-07-14T05:22:56.979Z
2,,0,718011058,3440779644236795,4cd3ee81-0a00-49bf-9a96-90f307a91abb,,1,1,,2147483650,0.0,450,667,normal,450,582,firefox-default,c28e22b3-7d59-4dad-9fb0-903774f086f3,https://norwegiancruiseline.mpeasylink.com/mpel/mpel_storage.html?cmd=getpref&href=https%3A%2F%2Fwww.ncl.com%2F,[],auto_subframe,222.0,2021-07-14T05:23:03.576Z,223,2021-07-14T05:23:03.578Z
3,,0,718011058,3440779644236795,4cd3ee81-0a00-49bf-9a96-90f307a91abb,,1,1,,2147483651,0.0,450,667,normal,450,582,firefox-default,0284a917-5e69-4740-b066-2ad9889aebc4,https://ncl.usablenet.com/pt/switch,[],auto_subframe,226.0,2021-07-14T05:23:03.790Z,227,2021-07-14T05:23:03.791Z
4,,0,718011058,3440779644236795,4cd3ee81-0a00-49bf-9a96-90f307a91abb,,1,1,,2147483652,0.0,450,667,normal,450,582,firefox-default,6e051d3f-cc94-452b-a33c-54f82dff172c,"https://norwegiancruiseline.mpeasylink.com/mpel/mpel_storage.html?cmd=storePref&href=https%3A%2F%2Fwww.ncl.com%2F&siteurl=www.ncl.com&lang=en&country=us&region=&sitelist=www.ncl.com,ncl.com,qa2-web.ncl.com,staging.ncl.com,preprod.ncl.com,qa2-web.ncl.com,qa3-web.ncl.com,qa4-web.ncl.com,local.ncl.com;www.ncl.com/ca/fr,ncl.com/ca/fr,sso.ncl.com/ca/fr;www.ncl.com/it/en,ncl.com/it/en,sso.ncl.com/it/en;www.ncl.com/it/it,ncl.com/it/it,sso.ncl.com/it/it;www.ncl.com/il/en,ncl.com/il/en,sso.ncl.com/il/en;www.ncl.com/il/he,ncl.com/il/he,sso.ncl.com/il/he;www.ncl.com/jp/en,ncl.com/jp/en,sso.ncl.com/jp/en;www.ncl.com/jp/ja,ncl.com/jp/ja,sso.ncl.com/jp/ja;www.ncl.com/es/en,ncl.com/es/en,sso.ncl.com/es/en;www.ncl.com/es/es,ncl.com/es/es,sso.ncl.com/es/es;www.ncl.com/no/en,ncl.com/no/en,sso.ncl.com/no/en;es.ncl.com;www.ncl.com/in/en,ncl.com/in/en,sso.ncl.com/in/en;www.ncl.com/au/en,ncl.com/au/en;www.ncl.com/nz/en,ncl.com/nz/en;www.ncl.com/ar/es,ncl.com/ar/es;www.ncl.com/br/pt,ncl.com/br/pt;www.ncl.com/uk/en,ncl.com/uk/en;www.ncl.com/de/en,ncl.com/de/en,sso.ncl.com/de/en;www.ncl.com/de/de,ncl.com/de/de,sso.ncl.com/de/de,qa2-web.ncl.com/de/de;www.ncl.com/ch/en,ncl.com/ch/en,sso.ncl.com/ch/en;www.ncl.com/ch/de,ncl.com/ch/de,sso.ncl.com/ch/de;www.ncl.com/fr/en,ncl.com/fr/en,sso.ncl.com/fr/en;www.ncl.com/fr/fr,ncl.com/fr/fr,sso.ncl.com/fr/fr;www.ncl.com/ca/en,ncl.com/ca/en,sso.ncl.com/ca/en&currency=&nonMP=false&mode=&uuid=",[],auto_subframe,550.0,2021-07-14T05:23:06.326Z,551,2021-07-14T05:23:06.339Z
5,,0,718011058,3440779644236795,4cd3ee81-0a00-49bf-9a96-90f307a91abb,,1,1,,2147483653,0.0,450,667,normal,450,582,firefox-default,0e6f43eb-dc31-4867-9a33-d19c41c4301d,about:blank,[],auto_subframe,563.0,2021-07-14T05:23:06.642Z,564,2021-07-14T05:23:06.645Z
6,,0,718011058,3440779644236795,4cd3ee81-0a00-49bf-9a96-90f307a91abb,,1,1,,2147483654,0.0,450,667,normal,450,582,firefox-default,abef3a13-be36-4ed5-9842-e74ccb8e1bf9,https://login.dotomi.com/ucm/UCMController?dtm_com=28&dtm_fid=101&dtm_cid=3139&dtm_cmagic=e8bf0f&dtm_format=5&cli_promo_id=1&dtmc_department=home&dtmc_category=home&dtmc_ref=&dtmc_loc=https%3A//www.ncl.com/&dtm_user_token=,[],auto_subframe,1060.0,2021-07-14T05:23:11.768Z,1062,2021-07-14T05:23:11.769Z
7,,0,718011058,3440779644236795,4cd3ee81-0a00-49bf-9a96-90f307a91abb,,1,1,,2147483655,0.0,450,667,normal,450,582,firefox-default,1cfae493-d0a5-4361-a9bd-b28e76148792,about:blank,[],auto_subframe,1072.0,2021-07-14T05:23:11.779Z,1076,2021-07-14T05:23:11.779Z
8,,0,718011058,3440779644236795,4cd3ee81-0a00-49bf-9a96-90f307a91abb,,1,1,,2147483656,0.0,450,667,normal,450,582,firefox-default,282438ac-702e-4d84-8719-078d56157676,https://login.dotomi.com/ucm/UCMController?dtm_com=28&dtm_fid=101&dtm_cid=3139&dtm_cmagic=e8bf0f&dtm_format=5&cli_promo_id=1&dtmc_department=home&dtmc_category=home&dtmc_ref=&dtmc_loc=https%3A//www.ncl.com/&dtm_user_token=,[],auto_subframe,1126.0,2021-07-14T05:23:12.022Z,1127,2021-07-14T05:23:12.023Z
9,,0,718011058,3440779644236795,4cd3ee81-0a00-49bf-9a96-90f307a91abb,,1,1,,2147483657,0.0,450,667,normal,450,582,firefox-default,4eccc603-4661-4975-b2c4-876950214040,about:blank,[],auto_subframe,1128.0,2021-07-14T05:23:12.032Z,1129,2021-07-14T05:23:12.036Z
10,,0,718011058,3440779644236795,4cd3ee81-0a00-49bf-9a96-90f307a91abb,,1,1,,2147483658,0.0,450,667,normal,450,582,firefox-default,73396a5f-2acb-4ce5-9390-0e80580ce12c,https://insight.adsrvr.org/track/up?adv=uv7gy3o&ref=https%3A%2F%2Fwww.ncl.com%2F&upid=e3bn5i4&upv=1.1.0,[],auto_subframe,1227.0,2021-07-14T05:23:12.611Z,1228,2021-07-14T05:23:12.613Z
11,,0,718011058,3440779644236795,4cd3ee81-0a00-49bf-9a96-90f307a91abb,,1,1,,2147483659,0.0,450,667,normal,450,582,firefox-default,b4327dfa-ab48-45b8-b009-00e50bbf43a3,about:blank,[],auto_subframe,1229.0,2021-07-14T05:23:12.652Z,1230,2021-07-14T05:23:12.654Z
12,,0,718011058,3440779644236795,4cd3ee81-0a00-49bf-9a96-90f307a91abb,,1,1,,2147483660,0.0,450,667,normal,450,582,firefox-default,4bd0eeaa-7a53-46bf-811a-4138429e0d23,https://insight.adsrvr.org/track/up?adv=uv7gy3o&ref=https%3A%2F%2Fwww.ncl.com%2F&upid=e3bn5i4&upv=1.1.0,[],auto_subframe,1233.0,2021-07-14T05:23:12.887Z,1234,2021-07-14T05:23:12.898Z
13,,0,718011058,3440779644236795,4cd3ee81-0a00-49bf-9a96-90f307a91abb,,1,1,,2147483661,0.0,450,667,normal,450,582,firefox-default,337d0994-ea66-4722-acb6-ab4f7e2f6a92,about:blank,[],auto_subframe,1235.0,2021-07-14T05:23:13.008Z,1237,2021-07-14T05:23:13.009Z
14,,0,718011058,3440779644236795,4cd3ee81-0a00-49bf-9a96-90f307a91abb,,1,1,,2147483662,0.0,450,667,normal,450,582,firefox-default,c4c8cefa-effd-454e-aae5-9dc7507b132a,https://universal.iperceptions.com/iFrame.html,[],auto_subframe,1281.0,2021-07-14T05:23:13.840Z,1282,2021-07-14T05:23:13.847Z
15,,0,718011058,3440779644236795,4cd3ee81-0a00-49bf-9a96-90f307a91abb,,1,1,,2147483663,0.0,450,667,normal,450,582,firefox-default,c68bb53c-62f7-4065-8dc7-a5ea55617b9e,about:blank,[],auto_subframe,1283.0,2021-07-14T05:23:13.903Z,1284,2021-07-14T05:23:13.907Z
16,,0,718011058,3440779644236795,4cd3ee81-0a00-49bf-9a96-90f307a91abb,,1,1,,2147483664,0.0,450,667,normal,450,582,firefox-default,e005802c-584e-4c1a-bc08-272221ca9586,about:blank,[],auto_subframe,1330.0,2021-07-14T05:23:14.549Z,1331,2021-07-14T05:23:14.550Z
17,,0,718011058,3440779644236795,4cd3ee81-0a00-49bf-9a96-90f307a91abb,,1,1,,2147483665,0.0,450,667,normal,450,582,firefox-default,e742e46d-0a9d-43f6-be20-101e67519ca5,about:blank,[],auto_subframe,1334.0,2021-07-14T05:23:14.583Z,1335,2021-07-14T05:23:14.584Z
18,,0,718011058,3440779644236795,4cd3ee81-0a00-49bf-9a96-90f307a91abb,,1,1,,2147483666,0.0,450,667,normal,450,582,firefox-default,03c9cb6b-af47-451c-ba7f-6e58606657f1,https://vars.hotjar.com/box-25a418976ea02a6f393fbbe77cec94bb.html,[],auto_subframe,1531.0,2021-07-14T05:23:18.160Z,1532,2021-07-14T05:23:18.175Z
19,,0,718011058,3440779644236795,4cd3ee81-0a00-49bf-9a96-90f307a91abb,,1,1,,2147483667,0.0,450,667,normal,450,582,firefox-default,d1426c9a-de82-4e15-901c-be39b3cca857,about:blank,[],auto_subframe,1533.0,2021-07-14T05:23:18.245Z,1534,2021-07-14T05:23:18.255Z
20,,0,718011058,3440779644236795,4cd3ee81-0a00-49bf-9a96-90f307a91abb,,1,1,,2147483664,0.0,450,667,normal,450,582,firefox-default,411a2e59-3683-4edb-9e1b-4edb16de297c,https://tr.snapchat.com/cm/i?pid=a2b04a59-b58d-4131-937d-795a8cc1c951,[],auto_subframe,1538.0,2021-07-14T05:23:18.895Z,1539,2021-07-14T05:23:18.903Z
21,,0,718011058,3440779644236795,4cd3ee81-0a00-49bf-9a96-90f307a91abb,,1,1,,2147483668,2147483660.0,450,667,normal,450,582,firefox-default,1467479f-1d64-4e0a-9f8e-2a98680e95c2,https://dpm.demdex.net/ibs:dpid=903&dpuuid=bf1c86ee-5480-4703-9514-7e65a14fe12e&gdpr=0&gdpr_consent=&redir=https%3A%2F%2Fmatch.adsrvr.org%2Ftrack%2Fcmf%2Fgeneric%3Fttd_pid%3Daam,[],auto_subframe,1593.0,2021-07-14T05:23:19.571Z,1596,2021-07-14T05:23:19.572Z
22,,0,718011058,3440779644236795,4cd3ee81-0a00-49bf-9a96-90f307a91abb,,1,1,,2147483669,2147483660.0,450,667,normal,450,582,firefox-default,e8259acc-8ffa-4b17-9101-2d269a4e8d23,https://tags.bluekai.com/site/5386?id=bf1c86ee-5480-4703-9514-7e65a14fe12e&gdpr=0&gdpr_consent=&redir=https%3A%2F%2Fmatch.adsrvr.org%2Ftrack%2Fcmf%2Fgeneric%3Fttd_pid%3Dbluekai,[],auto_subframe,1597.0,2021-07-14T05:23:19.589Z,1598,2021-07-14T05:23:19.590Z
23,,0,718011058,3440779644236795,4cd3ee81-0a00-49bf-9a96-90f307a91abb,,1,1,,2147483670,2147483660.0,450,667,normal,450,582,firefox-default,2d265d35-7eae-4378-bd26-80876392e36f,https://pixel.tapad.com/idsync/ex/receive?partner_id=1830&partner_device_id=bf1c86ee-5480-4703-9514-7e65a14fe12e&partner_url=https%3A%2F%2Fmatch.adsrvr.org%2Ftrack%2Fcmf%2Fgeneric%3Fttd_pid%3Dtapad,[],auto_subframe,1599.0,2021-07-14T05:23:19.606Z,1600,2021-07-14T05:23:19.617Z
24,,0,718011058,3440779644236795,4cd3ee81-0a00-49bf-9a96-90f307a91abb,,1,1,,2147483671,2147483658.0,450,667,normal,450,582,firefox-default,5d628d69-6de0-4355-9ef8-19127241bf31,https://dpm.demdex.net/ibs:dpid=903&dpuuid=bf1c86ee-5480-4703-9514-7e65a14fe12e&gdpr=0&gdpr_consent=&redir=https%3A%2F%2Fmatch.adsrvr.org%2Ftrack%2Fcmf%2Fgeneric%3Fttd_pid%3Daam,[],auto_subframe,1602.0,2021-07-14T05:23:19.640Z,1603,2021-07-14T05:23:19.644Z
25,,0,718011058,3440779644236795,4cd3ee81-0a00-49bf-9a96-90f307a91abb,,1,1,,2147483672,2147483658.0,450,667,normal,450,582,firefox-default,48f08f5b-ef43-4495-9b9b-2c6c1cfd8015,https://tags.bluekai.com/site/5386?id=bf1c86ee-5480-4703-9514-7e65a14fe12e&gdpr=0&gdpr_consent=&redir=https%3A%2F%2Fmatch.adsrvr.org%2Ftrack%2Fcmf%2Fgeneric%3Fttd_pid%3Dbluekai,[],auto_subframe,1604.0,2021-07-14T05:23:19.646Z,1605,2021-07-14T05:23:19.646Z
26,,0,718011058,3440779644236795,4cd3ee81-0a00-49bf-9a96-90f307a91abb,,1,1,,2147483673,2147483658.0,450,667,normal,450,582,firefox-default,74776729-6dfb-45ff-8c77-a6c212c1da18,https://pixel.tapad.com/idsync/ex/receive?partner_id=1830&partner_device_id=bf1c86ee-5480-4703-9514-7e65a14fe12e&partner_url=https%3A%2F%2Fmatch.adsrvr.org%2Ftrack%2Fcmf%2Fgeneric%3Fttd_pid%3Dtapad,[],auto_subframe,1606.0,2021-07-14T05:23:19.659Z,1607,2021-07-14T05:23:19.661Z
27,,0,718011058,3440779644236795,4cd3ee81-0a00-49bf-9a96-90f307a91abb,,1,1,,2147483674,0.0,450,667,normal,450,582,firefox-default,affa85b8-11a3-449f-b65a-196d7268f685,about:blank,[],auto_subframe,1674.0,2021-07-14T05:23:20.990Z,1675,2021-07-14T05:23:20.990Z
28,,0,718011058,3440779644236795,4cd3ee81-0a00-49bf-9a96-90f307a91abb,,1,1,,2147483675,0.0,450,667,normal,450,582,firefox-default,b66bf93a-fff0-4413-916b-e0cbe0ccaa2a,about:blank,[],auto_subframe,1676.0,2021-07-14T05:23:20.992Z,1677,2021-07-14T05:23:20.993Z
29,,0,718011058,3440779644236795,4cd3ee81-0a00-49bf-9a96-90f307a91abb,,1,1,,2147483676,0.0,450,667,normal,450,582,firefox-default,3495b602-b9bd-4f05-858a-00e76bf27f57,about:blank,[],auto_subframe,1686.0,2021-07-14T05:23:21.034Z,1687,2021-07-14T05:23:21.034Z
30,,0,718011058,3440779644236795,4cd3ee81-0a00-49bf-9a96-90f307a91abb,,1,1,,2147483677,0.0,450,667,normal,450,582,firefox-default,7171047e-c8b1-480e-a59f-51c2edbc4265,about:blank,[],auto_subframe,1688.0,2021-07-14T05:23:21.042Z,1689,2021-07-14T05:23:21.045Z
31,,0,718011058,3440779644236795,4cd3ee81-0a00-49bf-9a96-90f307a91abb,,1,1,,2147483674,0.0,450,667,normal,450,582,firefox-default,cb94f087-5c26-4238-bbe0-ef1d9da8893f,https://tr.snapchat.com/p,[],auto_subframe,1838.0,2021-07-14T05:23:21.829Z,1839,2021-07-14T05:23:21.829Z
32,,0,718011058,3440779644236795,4cd3ee81-0a00-49bf-9a96-90f307a91abb,,1,1,,2147483676,0.0,450,667,normal,450,582,firefox-default,696e691d-e82a-4e52-aa60-6d4956b3f47d,https://tr.snapchat.com/p,[],auto_subframe,1870.0,2021-07-14T05:23:22.060Z,1871,2021-07-14T05:23:22.061Z
33,,0,718011058,3440779644236795,4cd3ee81-0a00-49bf-9a96-90f307a91abb,,1,1,,2147483678,2147483664.0,450,667,normal,450,582,firefox-default,5f473b1b-05d3-4a28-bb6b-5f524dde4691,about:blank,[],auto_subframe,1966.0,2021-07-14T05:23:22.754Z,1967,2021-07-14T05:23:22.755Z
34,,0,718011058,3440779644236795,4cd3ee81-0a00-49bf-9a96-90f307a91abb,,1,1,,2147483679,0.0,450,667,normal,450,582,firefox-default,7ad82a20-4383-4b34-b3b3-4961c2c6e273,https://bid.g.doubleclick.net/xbbe/pixel?d=KAE,[],auto_subframe,1968.0,2021-07-14T05:23:22.946Z,1969,2021-07-14T05:23:22.947Z
35,,0,718011058,3440779644236795,4cd3ee81-0a00-49bf-9a96-90f307a91abb,,1,1,,2147483680,0.0,450,667,normal,450,582,firefox-default,69050b43-db54-40ca-a4c2-cb72152027d0,about:blank,[],auto_subframe,1970.0,2021-07-14T05:23:22.956Z,1971,2021-07-14T05:23:22.959Z
36,,0,718011058,3440779644236795,4cd3ee81-0a00-49bf-9a96-90f307a91abb,,1,1,,2147483681,0.0,450,667,normal,450,582,firefox-default,ac4c64d9-8afa-4db0-8ca5-e3f7dfd5b670,https://bid.g.doubleclick.net/xbbe/pixel?d=KAE,[],auto_subframe,1972.0,2021-07-14T05:23:23.075Z,1973,2021-07-14T05:23:23.078Z
37,,0,718011058,3440779644236795,4cd3ee81-0a00-49bf-9a96-90f307a91abb,,1,1,,2147483682,0.0,450,667,normal,450,582,firefox-default,82d03af0-7ae2-4cf2-a793-91cb35267a2b,about:blank,[],auto_subframe,1974.0,2021-07-14T05:23:23.108Z,1975,2021-07-14T05:23:23.115Z
38,,0,718011058,3440779644236795,4cd3ee81-0a00-49bf-9a96-90f307a91abb,,1,1,,2147483683,0.0,450,667,normal,450,582,firefox-default,7399833e-eb92-496c-bfa8-1be44712db79,https://bid.g.doubleclick.net/xbbe/pixel?d=KAE,[],auto_subframe,1982.0,2021-07-14T05:23:23.310Z,1983,2021-07-14T05:23:23.311Z
39,,0,718011058,3440779644236795,4cd3ee81-0a00-49bf-9a96-90f307a91abb,,1,1,,2147483684,0.0,450,667,normal,450,582,firefox-default,cc92243c-a5e6-47ae-88e2-154c03131793,about:blank,[],auto_subframe,1984.0,2021-07-14T05:23:23.356Z,1985,2021-07-14T05:23:23.357Z
40,,0,718011058,3440779644236795,4cd3ee81-0a00-49bf-9a96-90f307a91abb,,1,1,,2147483685,0.0,450,667,normal,450,582,firefox-default,2e4108af-ea59-4f03-b479-a9a7b8aa0f60,about:blank,[],auto_subframe,1997.0,2021-07-14T05:23:23.464Z,1998,2021-07-14T05:23:23.469Z
41,,0,718011058,3440779644236795,4cd3ee81-0a00-49bf-9a96-90f307a91abb,,1,1,,2147483686,0.0,450,667,normal,450,582,firefox-default,72c55b82-f090-45a5-9c76-c326442a25b0,about:blank,[],auto_subframe,1999.0,2021-07-14T05:23:23.477Z,2000,2021-07-14T05:23:23.481Z
42,,0,718011058,3440779644236795,4cd3ee81-0a00-49bf-9a96-90f307a91abb,,1,1,,2147483685,0.0,450,667,normal,450,582,firefox-default,6bc3fe38-ae7c-4232-974e-8daa73f7f19c,https://9706277.fls.doubleclick.net/activityi;src=9706277;type=norw;cat=norwe003;ord=931465557762;gtm=2od7c0;auiddc=464819805.1626240200;u10=%2F;~oref=https%3A%2F%2Fwww.ncl.com%2F?,[],auto_subframe,2001.0,2021-07-14T05:23:23.567Z,2002,2021-07-14T05:23:23.568Z
43,,0,718011058,3440779644236795,4cd3ee81-0a00-49bf-9a96-90f307a91abb,,1,1,,2147483687,0.0,450,667,normal,450,582,firefox-default,e9689825-acdd-40d2-a077-0ecc6fb809a4,about:blank,[],auto_subframe,2038.0,2021-07-14T05:23:24.034Z,2039,2021-07-14T05:23:24.046Z
44,,0,718011058,3440779644236795,4cd3ee81-0a00-49bf-9a96-90f307a91abb,,1,1,,2147483688,0.0,450,667,normal,450,582,firefox-default,3b2b41b6-9c78-4849-b590-bebbd7705fb4,about:blank,[],auto_subframe,2040.0,2021-07-14T05:23:24.070Z,2041,2021-07-14T05:23:24.071Z
45,,0,718011058,3440779644236795,4cd3ee81-0a00-49bf-9a96-90f307a91abb,,1,1,,2147483687,0.0,450,667,normal,450,582,firefox-default,fb54a6f0-538e-40e0-82b7-15ee89087c73,https://6271502.fls.doubleclick.net/activityi;src=6271502;type=other0;cat=ncl_l00b;ord=5726929910666;gtm=2od7c0;auiddc=464819805.1626240200;u8=us;u9=en;u10=USD;~oref=https%3A%2F%2Fwww.ncl.com%2F?,[],auto_subframe,2042.0,2021-07-14T05:23:24.118Z,2043,2021-07-14T05:23:24.124Z
46,,0,718011058,3440779644236795,4cd3ee81-0a00-49bf-9a96-90f307a91abb,,1,1,,2147483689,0.0,450,667,normal,450,582,firefox-default,496b3ffa-c757-46cf-becc-279169e7e2b0,about:blank,[],auto_subframe,2044.0,2021-07-14T05:23:24.139Z,2045,2021-07-14T05:23:24.142Z
47,,0,718011058,3440779644236795,4cd3ee81-0a00-49bf-9a96-90f307a91abb,,1,1,,2147483690,0.0,450,667,normal,450,582,firefox-default,0f74351f-ce56-42bb-890e-f2fc03ab4f37,about:blank,[],auto_subframe,2046.0,2021-07-14T05:23:24.148Z,2047,2021-07-14T05:23:24.150Z
48,,0,718011058,3440779644236795,4cd3ee81-0a00-49bf-9a96-90f307a91abb,,1,1,,2147483689,0.0,450,667,normal,450,582,firefox-default,ef42cd34-9487-4093-bb32-6663f6232ef9,https://6271502.fls.doubleclick.net/activityi;src=6271502;type=other0;cat=ncl_l00f;gtm=2od7c0;auiddc=464819805.1626240200;u8=us;u9=en;u10=USD;~oref=https%3A%2F%2Fwww.ncl.com%2F?,[],auto_subframe,2048.0,2021-07-14T05:23:24.178Z,2049,2021-07-14T05:23:24.180Z
49,,0,718011058,3440779644236795,4cd3ee81-0a00-49bf-9a96-90f307a91abb,,1,1,,2147483691,0.0,450,667,normal,450,582,firefox-default,14a0276e-17e6-4673-8758-55b831d6c536,https://bid.g.doubleclick.net/xbbe/pixel?d=KAE,[],auto_subframe,2052.0,2021-07-14T05:23:24.223Z,2053,2021-07-14T05:23:24.224Z
50,,0,718011058,3440779644236795,4cd3ee81-0a00-49bf-9a96-90f307a91abb,,1,1,,2147483692,0.0,450,667,normal,450,582,firefox-default,013e9a79-9ab4-4759-a403-f3cd8985dd07,about:blank,[],auto_subframe,2054.0,2021-07-14T05:23:24.242Z,2055,2021-07-14T05:23:24.243Z
51,,0,718011058,3440779644236795,4cd3ee81-0a00-49bf-9a96-90f307a91abb,,1,1,,2147483693,0.0,450,667,normal,450,582,firefox-default,ec363742-fb59-47ea-9d7e-685ad3d9d2b2,about:blank,[],auto_subframe,2056.0,2021-07-14T05:23:24.263Z,2057,2021-07-14T05:23:24.271Z
52,,0,718011058,3440779644236795,4cd3ee81-0a00-49bf-9a96-90f307a91abb,,1,1,,2147483694,0.0,450,667,normal,450,582,firefox-default,bc3f84e8-2751-4712-aec6-020cdf1e41db,about:blank,[],auto_subframe,2061.0,2021-07-14T05:23:24.290Z,2062,2021-07-14T05:23:24.290Z
53,,0,718011058,3440779644236795,4cd3ee81-0a00-49bf-9a96-90f307a91abb,,1,1,,2147483693,0.0,450,667,normal,450,582,firefox-default,ef3da093-e035-411d-b08a-7320f56adec5,https://9706277.fls.doubleclick.net/activityi;src=9706277;type=norw;cat=norwe003;ord=9169126662539;gtm=2od7c0;auiddc=464819805.1626240200;u10=%2F;~oref=https%3A%2F%2Fwww.ncl.com%2F?,[],auto_subframe,2063.0,2021-07-14T05:23:24.398Z,2064,2021-07-14T05:23:24.399Z
